image,objects_detected,label
data/train/images/2011_005790.jpg,"[[14, 0.9992917, 224, 52, 146, 315]]","[[14, 1, 226, 54, 147, 310]]"
data/train/images/2011_005794.jpg,"[[14, 0.99946135, 248, 81, 75, 286]]","[[14, 1, 245, 95, 87, 262]]"
data/train/images/2011_005795.jpg,"[[14, 0.99981296, 78, 116, 160, 205], [14, 0.8858636, 431, 115, 67, 187]]","[[14, 1, 74, 122, 167, 204]]"
data/train/images/2011_005869.jpg,"[[14, 0.9993786, 90, 100, 276, 404]]","[[14, 1, 92, 105, 260, 395]]"
data/train/images/2011_005909.jpg,"[[14, 0.9999491, 216, 106, 205, 267]]","[[14, 1, 213, 105, 213, 270]]"
data/train/images/2011_005943.jpg,"[[14, 0.98058194, 183, 174, 223, 172], [14, 0.9980919, 430, 178, 68, 164]]","[[14, 1, 198, 186, 198, 154], [14, 1, 428, 182, 72, 156]]"
data/train/images/2011_005947.jpg,"[[14, 0.99719197, 64, 171, 137, 264], [6, 0.7177903, 314, 179, 58, 128]]","[[14, 1, 73, 174, 129, 263]]"
data/train/images/2011_005948.jpg,"[[14, 0.99977744, 125, 75, 383, 308]]","[[14, 1, 128, 81, 371, 294]]"
data/train/images/2011_005959.jpg,"[[14, 0.99042135, 270, 111, 169, 173]]","[[14, 1, 270, 108, 166, 184]]"
data/train/images/2011_005970.jpg,"[[14, 0.99559647, 225, 277, 16, 44], [14, 0.99377453, 241, 278, 13, 43]]","[[14, 1, 225, 280, 18, 43], [14, 1, 240, 280, 17, 42]]"
data/train/images/2011_005980.jpg,"[[14, 0.99965185, 2, 16, 295, 294]]","[[14, 1, 7, 18, 296, 287]]"
data/train/images/2011_005990.jpg,"[[14, 0.9983528, 78, 40, 94, 137], [12, 0.56932825, 60, 92, 113, 198]]","[[14, 1, 71, 38, 109, 142]]"
data/train/images/2011_006007.jpg,"[[14, 0.9976968, 248, 20, 106, 201], [14, 0.99846774, 17, 86, 50, 87], [14, 0.99223685, 142, 25, 109, 214]]","[[14, 1, 133, 33, 117, 202], [14, 1, 249, 25, 119, 190], [14, 1, 19, 86, 57, 83]]"
data/train/images/2011_006028.jpg,"[[14, 0.99911684, 303, 199, 54, 147]]","[[14, 1, 305, 192, 59, 165]]"
data/train/images/2011_006053.jpg,"[[14, 0.9996554, 155, 46, 162, 283]]","[[14, 1, 160, 45, 157, 287]]"
data/train/images/2011_006135.jpg,"[[14, 0.9860612, 391, 139, 77, 182]]","[[14, 1, 391, 144, 79, 171]]"
data/train/images/2011_006157.jpg,"[[14, 0.9998018, 3, 109, 369, 380]]","[[14, 1, 4, 101, 366, 399]]"
data/train/images/2011_006213.jpg,"[[14, 0.99997723, 156, 15, 253, 353]]","[[14, 1, 163, 15, 242, 360]]"
data/train/images/2011_006234.jpg,"[[12, 0.9653223, 33, 107, 378, 283], [14, 0.93915963, 194, 73, 139, 196]]","[[14, 1, 196, 71, 130, 201]]"
data/train/images/2011_006406.jpg,"[[14, 0.6789056, 134, 53, 229, 319]]","[[14, 1, 177, 60, 193, 315]]"
data/train/images/2011_006424.jpg,"[[14, 0.9977088, 70, 50, 172, 312], [14, 0.5427863, 238, 194, 94, 216]]","[[14, 1, 67, 56, 202, 313]]"
data/train/images/2011_006532.jpg,"[[14, 0.9971852, 215, 122, 210, 257], [14, 0.90743047, 107, 209, 124, 163], [14, 0.958796, 154, 108, 63, 147]]","[[14, 1, 229, 130, 196, 245], [14, 1, 119, 215, 118, 160]]"
data/train/images/2011_006554.jpg,"[[14, 0.99953014, 121, 80, 135, 131]]","[[14, 1, 126, 82, 136, 130]]"
data/train/images/2011_006561.jpg,"[[14, 0.99971133, 152, 15, 267, 276]]","[[14, 1, 159, 17, 261, 271]]"
data/train/images/2011_006584.jpg,"[[14, 0.99982446, -15, 28, 443, 344], [14, 0.727351, 295, -12, 204, 413]]","[[14, 1, 1, 22, 494, 353]]"
data/train/images/2011_006618.jpg,"[[14, 0.99599564, 215, 7, 283, 372], [14, 0.9994151, -1, 55, 262, 315]]","[[14, 1, 218, 1, 282, 374]]"
data/train/images/2011_006678.jpg,"[[14, 0.9987894, 178, 81, 179, 310]]","[[14, 1, 177, 95, 186, 283]]"
data/train/images/2011_006687.jpg,"[[14, 0.95965827, 188, 118, 139, 224], [14, 0.9715174, 40, 118, 156, 268], [14, 0.99959314, 282, 139, 211, 257], [14, 0.99673456, 321, 29, 54, 155], [14, 0.978854, 354, 6, 91, 225]]","[[14, 1, 283, 143, 214, 257], [14, 1, 352, 2, 100, 226], [14, 1, 320, 25, 62, 158]]"
data/train/images/2011_006694.jpg,"[[14, 0.99711645, 73, 161, 136, 181], [19, 0.5746775, 2, 150, 43, 157]]","[[14, 1, 80, 167, 139, 180]]"
data/train/images/2011_006702.jpg,"[[14, 0.9997667, 97, 134, 245, 240], [6, 0.8516372, 464, 227, 37, 43], [6, 0.8211591, 366, 233, 64, 57], [14, 0.6048164, 430, 240, 29, 54], [6, 0.5832272, 470, 218, 30, 103], [4, 0.54054683, 126, 208, 80, 160]]","[[14, 1, 100, 137, 253, 238]]"
data/train/images/2011_006725.jpg,"[[14, 0.9297575, 140, 317, 20, 66], [14, 0.9820413, 179, 318, 48, 83], [14, 0.9566104, 235, 318, 23, 85], [14, 0.9277035, 255, 311, 28, 101], [14, 0.96185654, 330, 295, 46, 208], [14, 0.9825889, 53, 319, 70, 180]]","[[14, 1, 55, 319, 70, 179], [14, 1, 181, 314, 47, 77], [14, 1, 237, 322, 22, 80]]"
data/train/images/2011_006734.jpg,"[[14, 0.9991018, 125, 177, 251, 324], [14, 0.94479746, 1, 165, 172, 332]]","[[14, 1, 119, 183, 250, 316]]"
data/train/images/2011_006759.jpg,"[[14, 0.9921091, 17, 44, 99, 312], [14, 0.9996058, 332, 52, 168, 328]]","[[14, 1, 329, 62, 171, 313]]"
data/train/images/2011_006778.jpg,"[[14, 0.9995379, 194, 81, 36, 100]]","[[14, 1, 194, 82, 35, 107]]"
data/train/images/2011_006800.jpg,"[[14, 0.972149, 27, 265, 39, 99], [14, 0.9740253, 203, 262, 32, 104]]","[[14, 1, 200, 262, 38, 100], [14, 1, 28, 264, 39, 101]]"
data/train/images/2011_006812.jpg,"[[14, 0.9999136, 90, 7, 102, 127], [6, 0.6734292, 3, 116, 63, 46], [12, 0.67197514, 91, 54, 102, 157], [6, 0.7690039, 61, 125, 65, 39]]","[[14, 1, 88, 10, 108, 126]]"
data/train/images/2011_006838.jpg,"[[14, 0.99945736, 140, 70, 162, 233], [14, 0.9233152, 418, 80, 19, 29]]","[[14, 1, 154, 72, 147, 234]]"
data/train/images/2011_006849.jpg,"[[10, 0.63590705, 12, 236, 287, 97], [14, 0.99054784, 2, 66, 100, 187], [14, 0.98765373, 156, 65, 119, 193], [14, 0.6849377, 430, 112, 69, 232]]","[[14, 1, 154, 65, 127, 192]]"
data/train/images/2011_006888.jpg,"[[14, 0.9992568, 77, 123, 217, 250], [14, 0.8799472, 365, 126, 132, 249]]","[[14, 1, 90, 126, 206, 249]]"
data/train/images/2011_006906.jpg,"[[14, 0.9364691, 55, 71, 209, 339]]","[[14, 1, 60, 59, 194, 360]]"
data/train/images/2011_006912.jpg,"[[14, 0.99997425, 17, 14, 391, 377]]","[[14, 1, 1, 8, 413, 382]]"
data/train/images/2011_006921.jpg,"[[12, 0.5463654, 97, 51, 286, 422], [14, 0.99836767, 119, 101, 244, 398]]","[[14, 1, 117, 103, 242, 397]]"
data/train/images/2011_006966.jpg,"[[14, 0.9554572, 223, 121, 26, 67], [14, 0.9985426, 99, 116, 74, 214], [14, 0.99853426, 279, 119, 81, 201], [14, 0.99682045, 216, 140, 74, 181], [14, 0.99850315, 0, 108, 87, 267]]","[[14, 1, 1, 110, 87, 265], [14, 1, 98, 116, 79, 217], [14, 1, 215, 142, 77, 191], [14, 1, 284, 119, 77, 207]]"
data/train/images/2011_007001.jpg,"[[14, 0.999133, 200, 114, 131, 338], [14, 0.57000923, 118, 48, 68, 203]]","[[14, 1, 202, 130, 126, 325]]"
data/train/images/2011_007070.jpg,"[[14, 0.99511147, 140, 4, 353, 375]]","[[14, 1, 158, 1, 342, 374]]"
data/train/images/2011_007132.jpg,"[[14, 0.9999831, 132, 46, 264, 338]]","[[14, 1, 119, 51, 290, 324]]"
data/train/images/2011_007153.jpg,"[[14, 0.9927844, 93, 88, 105, 238]]","[[14, 1, 89, 82, 114, 251]]"
data/train/images/2011_007196.jpg,"[[14, 0.9993886, 18, 2, 308, 370]]","[[14, 1, 30, 1, 358, 374]]"
data/train/images/2011_007202.jpg,"[[14, 0.99999297, 29, 43, 372, 279], [4, 0.98343587, 0, 215, 27, 122]]","[[14, 1, 16, 46, 387, 287]]"
data/train/images/2011_007214.jpg,"[[14, 0.9484836, 189, 6, 322, 378], [14, 0.985002, 68, 72, 268, 293]]","[[14, 1, 77, 67, 197, 308], [14, 1, 182, 1, 318, 374]]"
data/train/images/2012_000019.jpg,"[[14, 0.998402, 196, 142, 72, 115]]","[[14, 1, 198, 140, 73, 118]]"
data/train/images/2012_000139.jpg,"[[14, 0.9956571, 40, 7, 218, 271]]","[[14, 1, 26, 11, 233, 252]]"
data/train/images/2012_000150.jpg,"[[1, 0.7728152, 196, 205, 133, 113], [14, 0.99819845, 209, 138, 95, 165]]","[[14, 1, 212, 140, 91, 167]]"
data/train/images/2012_000174.jpg,"[[14, 0.9995404, 391, 123, 89, 175]]","[[14, 1, 386, 122, 92, 184]]"
data/train/images/2012_000276.jpg,"[[14, 0.98929864, 102, 221, 79, 255]]","[[14, 1, 101, 230, 78, 237]]"
data/train/images/2012_000539.jpg,"[[14, 0.9997628, 78, 50, 199, 445]]","[[14, 1, 82, 56, 193, 444]]"
data/train/images/2012_000613.jpg,"[[14, 0.9982476, 67, 84, 303, 426], [4, 0.9263773, 131, 247, 30, 73], [4, 0.9813104, 32, 253, 67, 101]]","[[14, 1, 72, 94, 295, 406]]"
data/train/images/2012_000621.jpg,"[[14, 0.9993868, 213, 78, 117, 106]]","[[14, 1, 214, 80, 112, 103]]"
data/train/images/2012_000635.jpg,"[[14, 0.9994939, 271, 42, 126, 338], [14, 0.94992304, 160, 57, 58, 174]]","[[14, 1, 274, 50, 125, 325], [14, 1, 162, 62, 60, 165]]"
data/train/images/2012_000658.jpg,"[[14, 0.99945813, 46, 57, 274, 438], [12, 0.82685494, -9, 298, 372, 197]]","[[14, 1, 54, 64, 276, 433]]"
data/train/images/2012_000660.jpg,"[[14, 0.9665505, 146, 16, 183, 468], [14, 0.9974601, 0, 131, 274, 373]]","[[14, 1, 144, 32, 189, 404]]"
data/train/images/2012_000712.jpg,"[[14, 0.99798137, 103, 132, 108, 360], [14, 0.9755705, 406, 171, 33, 145], [14, 0.9977305, 322, 155, 77, 258]]","[[14, 1, 105, 140, 104, 354], [14, 1, 324, 154, 78, 268], [14, 1, 396, 168, 44, 152]]"
data/train/images/2012_000746.jpg,"[[14, 0.9993249, 236, 43, 206, 271], [14, 0.8991882, 81, 25, 124, 333]]","[[14, 1, 92, 30, 84, 326], [14, 1, 245, 38, 199, 282]]"
data/train/images/2012_000772.jpg,"[[14, 0.99922013, 196, 96, 64, 93], [14, 0.9794342, 353, 164, 55, 147], [14, 0.9968981, 249, 217, 33, 65], [1, 0.90915805, 249, 247, 35, 44], [14, 0.99665135, 193, 270, 31, 37], [14, 0.996616, 299, 240, 61, 88], [14, 0.99072653, 102, 282, 31, 32], [14, 0.63260776, 179, 304, 30, 25]]","[[14, 1, 199, 102, 61, 92], [14, 1, 198, 271, 32, 40], [14, 1, 103, 282, 30, 45], [14, 1, 345, 159, 63, 161], [14, 1, 300, 232, 64, 100]]"
data/train/images/2012_000787.jpg,"[[14, 0.9996102, 8, 136, 305, 238], [14, 0.9638288, 176, 68, 123, 264], [14, 0.99715304, 315, 123, 186, 178], [4, 0.9545215, 354, 237, 31, 102]]","[[14, 1, 316, 121, 184, 179], [14, 1, 173, 71, 115, 271], [14, 1, 1, 136, 320, 239]]"
data/train/images/2012_000790.jpg,"[[14, 0.9967004, 7, 30, 225, 339], [14, 0.9602335, 281, -8, 223, 393], [14, 0.9941751, 198, 108, 159, 247], [14, 0.78701806, 105, 125, 66, 93]]","[[14, 1, 1, 33, 234, 342]]"
data/train/images/2012_000806.jpg,"[[14, 0.9975081, 45, 61, 87, 141], [12, 0.76847327, 47, 82, 88, 219], [14, 0.99919534, 406, 118, 46, 161]]","[[14, 1, 44, 59, 88, 142], [14, 1, 405, 117, 51, 165]]"
data/train/images/2012_000887.jpg,"[[14, 0.90325785, 113, 50, 153, 253]]","[[14, 1, 98, 48, 169, 260]]"
data/train/images/2012_000892.jpg,"[[12, 0.5058618, 141, 15, 296, 320], [14, 0.99849445, 4, 52, 231, 281]]","[[14, 1, 4, 51, 226, 282]]"
data/train/images/2012_000910.jpg,"[[11, 0.5827267, 329, 93, 137, 49], [14, 0.9961366, 134, 30, 198, 284]]","[[14, 1, 122, 45, 215, 270]]"
data/train/images/2012_000971.jpg,"[[14, 0.9976277, 3, 53, 350, 329]]","[[14, 1, 1, 52, 352, 323]]"
data/train/images/2012_000984.jpg,"[[14, 0.99996173, 131, 54, 317, 326]]","[[14, 1, 127, 68, 309, 307]]"
data/train/images/2012_000992.jpg,"[[14, 0.9969587, 108, 82, 359, 299]]","[[14, 1, 129, 96, 314, 276]]"
data/train/images/2012_000996.jpg,"[[14, 0.9914994, 188, 25, 207, 343]]","[[14, 1, 178, 25, 231, 349]]"
data/train/images/2012_001013.jpg,"[[14, 0.9978686, 142, 97, 122, 97], [13, 0.96936786, 86, 133, 198, 115]]","[[14, 1, 140, 100, 121, 99]]"
data/train/images/2012_001037.jpg,"[[14, 0.7685848, 191, 190, 47, 82]]","[[14, 1, 190, 189, 53, 82]]"
data/train/images/2012_001124.jpg,"[[14, 0.99799776, 176, 37, 254, 287], [8, 0.5139106, 432, 100, 70, 235]]","[[14, 1, 166, 42, 286, 291]]"
data/train/images/2012_001137.jpg,"[[14, 0.9994555, 104, 2, 280, 375]]","[[14, 1, 115, 1, 265, 374]]"
data/train/images/2012_001144.jpg,"[[14, 0.99993944, 98, 102, 358, 278]]","[[14, 1, 101, 107, 364, 268]]"
data/train/images/2012_001247.jpg,"[[14, 0.9987494, 80, 34, 324, 276], [6, 0.7503453, 131, 142, 40, 44]]","[[14, 1, 80, 34, 363, 264]]"
data/train/images/2012_001258.jpg,"[[14, 0.99873656, -2, 18, 487, 467]]","[[14, 1, 3, 19, 463, 464]]"
data/train/images/2012_001337.jpg,"[[14, 0.5500017, 149, 48, 247, 281]]","[[14, 1, 136, 43, 256, 276]]"
data/train/images/2012_001339.jpg,"[[14, 0.9990551, 175, 91, 171, 286]]","[[14, 1, 175, 95, 160, 279]]"
data/train/images/2012_001437.jpg,"[[14, 0.99784696, 12, 62, 175, 278], [14, 0.7854829, 350, 68, 151, 262]]","[[14, 1, 20, 72, 161, 261]]"
data/train/images/2012_001438.jpg,"[[14, 0.9998865, 208, 0, 289, 323]]","[[14, 1, 220, 1, 279, 287]]"
data/train/images/2012_001526.jpg,"[[14, 0.93572026, 229, 175, 18, 37]]","[[14, 1, 232, 177, 17, 34]]"
data/train/images/2012_001532.jpg,"[[14, 0.9241552, 472, 113, 27, 83], [14, 0.9554635, 205, 96, 101, 262]]","[[14, 1, 200, 96, 107, 264]]"
data/train/images/2012_001621.jpg,"[[14, 0.9948132, 99, 45, 270, 272]]","[[14, 1, 114, 39, 251, 283]]"
data/train/images/2012_001628.jpg,"[[14, 0.98437417, 115, 86, 108, 281]]","[[14, 1, 114, 90, 112, 276]]"
data/train/images/2012_001647.jpg,"[[14, 0.99852407, 48, 68, 419, 387]]","[[14, 1, 56, 58, 418, 405]]"
data/train/images/2012_001671.jpg,"[[14, 0.98104316, 101, 149, 111, 161], [1, 0.9765664, 70, 229, 173, 86]]","[[14, 1, 102, 155, 110, 153]]"
data/train/images/2012_001676.jpg,"[[14, 0.57890236, 359, 70, 41, 145], [14, 0.9878603, 428, 43, 71, 233], [14, 0.99547, 149, 93, 90, 159], [14, 0.6955105, 238, 119, 50, 108], [14, 0.7312891, 0, 111, 22, 160], [14, 0.7582659, 331, 115, 60, 159]]","[[14, 1, 152, 95, 91, 172]]"
data/train/images/2012_001689.jpg,"[[14, 0.6043769, 403, 8, 70, 191], [14, 0.9788662, 264, 77, 98, 187], [14, 0.7265399, 89, 150, 79, 182], [14, 0.96202177, 24, 180, 73, 181], [14, 0.99927026, 225, 175, 76, 192]]","[[14, 1, 227, 171, 77, 204], [14, 1, 24, 180, 76, 183], [14, 1, 274, 80, 96, 186], [14, 1, 408, 7, 73, 187]]"
data/train/images/2012_001709.jpg,"[[14, 0.9997799, 48, 221, 87, 200], [14, 0.9989106, 124, 251, 75, 159], [1, 0.6493308, 61, 307, 62, 110], [14, 0.91691244, 166, 309, 50, 100], [1, 0.9210263, 138, 329, 65, 81]]","[[14, 1, 131, 251, 68, 167], [14, 1, 51, 225, 85, 196]]"
data/train/images/2012_001768.jpg,"[[14, 0.9995881, 21, 48, 455, 321]]","[[14, 1, 1, 35, 499, 340]]"
data/train/images/2012_001879.jpg,"[[14, 0.95184404, 260, 111, 116, 272], [14, 0.7002863, 8, 292, 164, 81]]","[[14, 1, 255, 116, 121, 259]]"
data/train/images/2012_001949.jpg,"[[14, 0.9935446, 182, 173, 33, 90], [14, 0.99841493, 225, 174, 35, 103], [14, 0.9988887, 127, 173, 49, 143]]","[[14, 1, 126, 177, 52, 145], [14, 1, 223, 173, 40, 109], [14, 1, 183, 176, 33, 92]]"
data/train/images/2012_001950.jpg,"[[14, 0.9973655, 83, 171, 196, 139], [14, 0.50076735, 284, 191, 81, 223]]","[[14, 1, 96, 168, 192, 143]]"
data/train/images/2012_001957.jpg,"[[14, 0.99962765, 104, -8, 257, 513]]","[[14, 1, 110, 1, 262, 499]]"
data/train/images/2012_002036.jpg,"[[14, 0.9316585, 31, 45, 25, 66], [14, 0.8793725, 193, 53, 19, 43], [14, 0.6804361, 340, 55, 18, 44], [14, 0.9941235, 77, 56, 22, 54], [14, 0.9996632, 407, 72, 74, 201], [14, 0.9987207, 215, 70, 93, 224]]","[[14, 1, 408, 74, 73, 201], [14, 1, 216, 70, 93, 227], [14, 1, 80, 57, 22, 57], [14, 1, 344, 57, 16, 44]]"
data/train/images/2012_002097.jpg,"[[14, 0.9998406, 24, 78, 381, 297]]","[[14, 1, 41, 75, 377, 300]]"
data/train/images/2012_002143.jpg,"[[14, 0.9988967, 93, 83, 188, 303]]","[[14, 1, 88, 98, 200, 277]]"
data/train/images/2012_002184.jpg,"[[14, 0.9995404, 227, 54, 170, 215], [14, 0.90753406, 5, 19, 172, 313]]","[[14, 1, 1, 23, 193, 311], [14, 1, 226, 57, 169, 227]]"
data/train/images/2012_002190.jpg,"[[14, 0.99934155, 13, 59, 147, 366]]","[[14, 1, 6, 65, 170, 358]]"
data/train/images/2012_002230.jpg,"[[14, 0.97796065, 92, 132, 56, 125], [14, 0.9893395, 235, 149, 63, 136], [14, 0.997472, 390, 145, 75, 194]]","[[14, 1, 383, 145, 83, 197], [14, 1, 234, 145, 67, 148], [14, 1, 94, 139, 60, 114]]"
data/train/images/2012_002265.jpg,"[[14, 0.99876446, 4, 161, 302, 337]]","[[14, 1, 9, 161, 303, 339]]"
data/train/images/2012_002292.jpg,"[[14, 0.99964106, 185, 49, 159, 309], [6, 0.7645524, 286, 99, 208, 192]]","[[14, 1, 189, 45, 162, 315]]"
data/train/images/2012_002304.jpg,"[[14, 0.95437145, 85, 143, 113, 344], [14, 0.94201845, 174, 121, 120, 382], [14, 0.9312579, 57, 138, 59, 292], [14, 0.93905365, 235, 120, 71, 383]]","[[14, 1, 235, 127, 77, 373]]"
data/train/images/2012_002376.jpg,"[[14, 0.9984992, 46, 10, 251, 362], [14, 0.53828967, 243, 100, 187, 272]]","[[14, 1, 32, 9, 293, 366]]"
data/train/images/2012_002379.jpg,"[[14, 0.99759334, 284, 22, 169, 293]]","[[14, 1, 279, 18, 183, 289]]"
data/train/images/2012_002387.jpg,"[[14, 0.7626819, 29, 211, 87, 125], [14, 0.9389683, 111, 208, 89, 128], [14, 0.75034213, 324, 218, 31, 44], [14, 0.78045034, 186, 205, 35, 90], [14, 0.99956626, 267, 198, 58, 138], [14, 0.99432176, 425, 199, 58, 136], [14, 0.9420498, 484, 212, 16, 135]]","[[14, 1, 272, 200, 55, 134], [14, 1, 418, 204, 65, 126], [14, 1, 111, 210, 88, 128]]"
data/train/images/2012_002388.jpg,"[[14, 0.989566, 73, 108, 113, 197]]","[[14, 1, 71, 107, 115, 196]]"
data/train/images/2012_002401.jpg,"[[14, 0.9514041, 199, 80, 75, 123]]","[[14, 1, 196, 82, 88, 124]]"
data/train/images/2012_002408.jpg,"[[14, 0.9998871, 195, 49, 311, 330], [14, 0.8857551, 1, 97, 175, 276]]","[[14, 1, 196, 56, 304, 319]]"
data/train/images/2012_002415.jpg,"[[14, 0.99983513, 256, -8, 215, 369]]","[[14, 1, 255, 1, 225, 342]]"
data/train/images/2012_002468.jpg,"[[14, 0.99836785, 40, 55, 143, 236], [14, 0.64769167, 373, 203, 26, 99]]","[[14, 1, 40, 49, 145, 251]]"
data/train/images/2012_002492.jpg,"[[14, 0.9996554, 67, 65, 121, 137]]","[[14, 1, 64, 60, 121, 151]]"
data/train/images/2012_002592.jpg,"[[14, 0.99716413, 161, 155, 109, 231]]","[[14, 1, 157, 162, 119, 224]]"
data/train/images/2012_002608.jpg,"[[14, 0.99938166, 60, 12, 366, 472]]","[[14, 1, 34, 21, 403, 460]]"
data/train/images/2012_002614.jpg,"[[14, 0.99920887, 62, 9, 449, 328], [14, 0.5509565, 134, 116, 107, 165]]","[[14, 1, 94, 9, 406, 325]]"
data/train/images/2012_002698.jpg,"[[14, 0.58213794, 282, 79, 19, 35], [14, 0.88568556, 372, 92, 20, 20], [14, 0.9985116, 307, 73, 43, 97], [14, 0.9907972, 78, 100, 48, 69], [14, 0.99806273, 193, 95, 49, 69]]","[[14, 1, 305, 68, 48, 113], [14, 1, 195, 96, 45, 76], [14, 1, 78, 102, 49, 73]]"
data/train/images/2012_002760.jpg,"[[14, 0.99991834, 127, -4, 146, 198]]","[[14, 1, 127, 2, 151, 196]]"
data/train/images/2012_002789.jpg,"[[14, 0.8647017, 344, 114, 73, 190], [14, 0.9732298, 448, 105, 51, 231], [14, 0.9331712, 257, 122, 114, 216], [14, 0.8684225, 411, 139, 70, 179], [14, 0.7340779, 129, 162, 73, 156], [14, 0.9301541, 159, 147, 113, 187], [14, 0.97036123, 49, 160, 105, 173]]","[[14, 1, 256, 119, 120, 225], [14, 1, 46, 156, 112, 182]]"
data/train/images/2012_002843.jpg,"[[14, 0.99897414, 235, 23, 92, 224]]","[[14, 1, 237, 18, 91, 223]]"
data/train/images/2012_002863.jpg,"[[14, 0.99955696, 75, 57, 415, 285], [17, 0.9510234, 52, 124, 456, 253]]","[[14, 1, 79, 63, 401, 271]]"
data/train/images/2012_002933.jpg,"[[14, 0.9997895, 76, 63, 177, 174]]","[[14, 1, 79, 62, 177, 178]]"
data/train/images/2012_002969.jpg,"[[14, 0.99392855, 216, 2, 199, 333], [14, 0.9482388, 45, 64, 116, 272]]","[[14, 1, 228, 9, 203, 324]]"
data/train/images/2012_003023.jpg,"[[14, 0.99964523, 94, 47, 243, 324]]","[[14, 1, 93, 39, 245, 335]]"
data/train/images/2012_003039.jpg,"[[14, 0.99973637, 121, 293, 54, 155], [14, 0.99893177, 194, 309, 51, 145]]","[[14, 1, 119, 295, 60, 156], [14, 1, 191, 309, 59, 145]]"
data/train/images/2012_003107.jpg,"[[14, 0.99342287, 216, 22, 203, 350]]","[[14, 1, 209, 21, 209, 354]]"
data/train/images/2012_003109.jpg,"[[14, 0.998003, 7, 138, 390, 362]]","[[14, 1, 16, 150, 384, 343]]"
data/train/images/2012_003120.jpg,"[[14, 0.99872404, 107, 168, 37, 102]]","[[14, 1, 111, 172, 38, 101]]"
data/train/images/2012_003165.jpg,"[[14, 0.96657217, 204, 190, 73, 283], [14, 0.9694281, 334, 234, 43, 230]]","[[14, 1, 194, 192, 81, 279]]"
data/train/images/2012_003166.jpg,"[[14, 0.99951404, 184, 99, 223, 181], [19, 0.7170897, 48, 70, 71, 72]]","[[14, 1, 188, 100, 224, 177]]"
data/train/images/2012_003203.jpg,"[[14, 0.98343676, 227, 74, 112, 292], [14, 0.8637923, 178, 85, 92, 271]]","[[14, 1, 237, 64, 103, 311], [14, 1, 177, 74, 113, 301]]"
data/train/images/2012_003226.jpg,"[[14, 0.984761, 54, 189, 218, 318]]","[[14, 1, 61, 201, 208, 299]]"
data/train/images/2012_003297.jpg,"[[14, 0.99927187, 13, -2, 271, 500]]","[[14, 1, 5, 10, 290, 490]]"
data/train/images/2012_003303.jpg,"[[14, 0.9990802, 57, -13, 440, 391]]","[[14, 1, 1, 1, 499, 374]]"
data/train/images/2012_003317.jpg,"[[14, 0.99522483, -8, 14, 522, 324], [17, 0.55677456, 3, 155, 499, 171]]","[[14, 1, 1, 43, 499, 290]]"
data/train/images/2012_003443.jpg,"[[14, 0.989951, 121, 83, 236, 295]]","[[14, 1, 124, 92, 235, 283]]"
data/train/images/2012_003455.jpg,"[[14, 0.99945295, 16, 19, 156, 468]]","[[14, 1, 19, 16, 155, 477]]"
data/train/images/2012_003539.jpg,"[[12, 0.5840264, -12, 158, 432, 216], [14, 0.9964801, 176, 54, 101, 234], [12, 0.70443654, 446, 180, 52, 178]]","[[14, 1, 181, 51, 99, 241]]"
data/train/images/2012_003703.jpg,"[[14, 0.99366415, 3, 80, 143, 241], [14, 0.99812716, 312, 84, 154, 267], [14, 0.9848692, 133, 90, 211, 295], [8, 0.56128585, 360, 206, 135, 183]]","[[14, 1, 301, 85, 169, 245], [14, 1, 1, 79, 149, 232], [14, 1, 130, 98, 217, 279]]"
data/train/images/2012_003738.jpg,"[[14, 0.9977031, 20, 13, 346, 490]]","[[14, 1, 2, 12, 373, 488]]"
data/train/images/2012_003888.jpg,"[[14, 0.9994505, 179, 151, 49, 118], [14, 0.98482597, 64, 190, 54, 140]]","[[14, 1, 178, 160, 55, 116], [14, 1, 65, 192, 63, 138]]"
data/train/images/2012_003933.jpg,"[[14, 0.91682297, 133, 189, 44, 150], [14, 0.99468625, 166, 169, 90, 191]]","[[14, 1, 170, 171, 85, 195]]"
data/train/images/2012_003972.jpg,"[[14, 0.97329324, 274, 297, 62, 110], [14, 0.7496321, 176, 293, 48, 135]]","[[14, 1, 279, 301, 51, 107]]"
data/train/images/2012_004006.jpg,"[[14, 0.9999181, 6, 2, 483, 364], [15, 0.8891423, 458, 14, 38, 49]]","[[14, 1, 1, 10, 463, 365]]"
data/train/images/2012_004012.jpg,"[[14, 0.9889686, 65, 98, 274, 272], [14, 0.82452637, 240, 89, 263, 282], [14, 0.98375803, 0, 48, 110, 342]]","[[14, 1, 78, 91, 266, 284]]"
data/train/images/2012_004075.jpg,"[[14, 0.99957615, 68, 92, 196, 242], [14, 0.97589654, -1, 119, 139, 214], [14, 0.9868884, 329, 167, 122, 164], [14, 0.8103704, 280, 239, 41, 97], [6, 0.87176955, 449, 292, 54, 39]]","[[14, 1, 79, 94, 181, 238], [14, 1, 334, 172, 114, 160], [14, 1, 1, 116, 138, 216]]"
data/train/images/2012_004088.jpg,"[[14, 0.99916494, 4, 27, 290, 347]]","[[14, 1, 1, 22, 301, 353]]"
data/train/images/2012_004106.jpg,"[[14, 0.9926405, 216, 84, 279, 255], [14, 0.6218371, 440, 89, 50, 65]]","[[14, 1, 236, 81, 256, 253]]"
data/train/images/2012_004155.jpg,"[[14, 0.9997597, 64, 188, 253, 306]]","[[14, 1, 79, 182, 231, 318]]"
